product_id,product_name,category,weight_kg,volume_m3,shelf_life_days,packaging_required,material_type_Bamboo Fiber,material_type_Bioplastic (PLA),material_type_Mushroom Mycelium,material_type_Recycled Cardboard,material_co2_factor,CO2 Impact Index,Cost Efficiency Index,packaging_required_int,Material Suitability Score
P01514,Tablet,Electronics,-0.17968261786098744,1.2691738763116212,0.670382256268743,1,0,1,0,0,0.5,0.5447456292253169,0.46269716584623444,1,-0.37436337295657385
P01515,Tablet,Electronics,0.05732921126951678,0.16638948712149296,-0.7260463504055279,1,0,0,0,0,1.0,0.22371869839100975,-3.245339394015133,1,-1.4497650487965377
P01516,Tablet,Electronics,-0.39931357952192126,1.4759459492847704,0.6850815047600511,1,1,0,0,0,0.3,0.32298971092885476,0.36532604096135796,1,-0.13790820616880362
P01517,Tablet,Electronics,-0.059596624434865214,1.4070219249603872,-0.8877380838099171,1,0,0,0,1,0.2,0.2694850601051044,-0.6052954115987123,1,-1.6572231439150216
P01518,Tablet,Electronics,0.08735070962604734,0.7867057060409403,-0.7799435948736576,1,0,1,0,0,0.5,0.4370282078334938,-0.8923253563136784,1,-1.7169718027071514
P01519,Tablet,Electronics,0.14581362747823842,0.5799336330677911,-0.044981170308251904,1,1,0,0,0,0.3,0.21772417816380887,-0.06197902599781572,1,-0.7627053484720607
P01520,Tablet,Electronics,-0.3361104250871202,0.5110096087434081,1.2338534484355541,1,0,0,1,0,0.1,0.017489918365628788,1.4565255720971675,1,0.7163635300699254
P01521,Tablet,Electronics,0.12685268114779807,0.9245537546897061,1.2289536989384513,1,0,1,0,0,0.5,0.5257032179187521,1.1688653295090325,1,0.20325048101969923
P01522,Tablet,Electronics,-0.3092490844523297,1.4070219249603872,-0.6721491059373982,1,0,0,1,0,0.1,0.10977728405080577,-0.391633203974117,1,-1.2819263899882039
P01523,Tablet,Electronics,0.17583512583476882,1.0624018033384721,-0.7064473524171171,1,0,0,0,0,1.0,1.238236929173241,-0.5705263388990232,1,-2.4446842815903578
P01524,Tablet,Electronics,-0.2571064820436188,1.6137939979335363,-0.4957581240417008,1,0,0,1,0,0.1,0.13566875158899175,-0.26498355437067395,1,-1.1314268756306927
P01525,Tablet,Electronics,0.06048936899125684,1.6137939979335363,-0.7358458493997333,1,0,1,0,0,0.5,0.8371416834623966,-0.43949872789607586,1,-2.07298753286213
P01526,Tablet,Electronics,-0.18442285444359743,0.02854143847272699,-1.4169110294970093,1,0,0,0,0,1.0,-0.15588141597087043,-6.653248565031316,1,-1.761029613526139
P01527,Tablet,Electronics,-0.2744873495131891,0.5110096087434081,-1.338515037543366,1,0,1,0,0,0.5,0.11826112961510948,-1.7040337577887323,1,-1.9567761671584756
P01528,Tablet,Electronics,-0.3108291633131997,0.5799336330677911,-0.26546989767787366,1,0,0,1,0,0.1,0.02691044697545914,-0.29802501937823356,1,-0.7923803446533328
P01529,Tablet,Electronics,-0.3914131852175711,0.7177816817165571,-0.15767540874161412,1,0,1,0,0,0.5,0.16318424824949299,-0.1421528996293835,1,-0.8208596569911071
P01530,Tablet,Electronics,-0.155981434947937,0.235313511445876,-1.0102318212374848,1,0,0,0,0,1.0,0.079332076497939,-2.5817589743716756,1,-1.5895638977354238
P01531,Tablet,Electronics,0.06996984215647702,0.02854143847272699,-1.0053320717403822,1,0,0,1,0,0.1,0.0098511280629204,-10.2051446308954,1,-1.5151831998033025
P01532,Tablet,Electronics,0.18531559899998898,0.7867057060409403,-0.7603445968852468,1,1,0,0,0,0.3,0.29160639151227874,-0.7822295773894106,1,-1.5519509883975255
P01533,Tablet,Electronics,-0.031155204939204862,0.235313511445876,1.6062344102153596,1,0,1,0,0,0.5,0.10207915325333557,6.027830974586836,1,1.004155256962024
P01534,Tablet,Electronics,-0.15440135608706698,0.3042375357702591,-1.039630318220101,1,0,0,0,1,0.2,0.02996723593663842,-2.266768191510715,1,-1.5695975541567395
P01535,Tablet,Electronics,-0.3108291633131997,0.8556297303653232,1.018264470563035,1,0,0,0,0,1.0,0.5448005670521234,0.872952834539264,1,-0.02653609648908839
P01536,Tablet,Electronics,0.14107339089562834,1.6137939979335363,0.836973739170235,1,0,0,0,0,1.0,1.7548673888291646,0.4769438805200986,1,-1.4178936496589296
P01537,Tablet,Electronics,-0.43723547218280195,1.8894900952310685,0.6115852623035105,1,0,1,0,0,0.5,0.7261273115241332,0.26285222804812874,1,-0.6145420492206227
P01538,Tablet,Electronics,0.09367102506952746,1.8894900952310685,-0.12337716226189518,1,0,0,0,0,1.0,1.9831611203005959,-0.062212343105461504,1,-2.606538282562491
P01539,Tablet,Electronics,-0.3218897153392899,0.6488576573921742,-1.1082268111795388,1,0,0,0,1,0.2,0.06539358841057685,-1.1416210856591413,1,-1.6736203995901158
P01540,Tablet,Electronics,-0.4072139738262714,0.6488576573921742,-1.441409776982523,1,0,0,0,1,0.2,0.04832873671318055,-1.3648775040401286,1,-1.9897385136957035
P01541,Tablet,Electronics,-0.37719247546974094,1.4759459492847704,0.40089603392809425,1,0,1,0,0,0.5,0.5493767369075148,0.21633344397775234,1,-0.6484807029794205
P01542,Tablet,Electronics,-0.004293864304414363,0.9934777790140893,-1.5100062699419607,1,0,0,1,0,0.1,0.0989183914709675,-1.5133771005384686,1,-2.108924661412928
P01543,Tablet,Electronics,-0.32030963647841987,1.9584141195554516,1.3661466848573272,1,1,0,0,0,0.3,0.49143134492310947,0.5995224659054963,1,0.3747153399342177
P01544,Tablet,Electronics,0.0020264511390657544,1.4070219249603872,-0.18217415622712765,1,0,1,0,0,0.5,0.7045241880497265,-0.12928869585211009,1,-1.3866983442768541
P01545,Tablet,Electronics,0.06996984215647702,0.5799336330677911,0.40089603392809425,1,0,1,0,0,0.5,0.3249517376121341,0.6168537826882229,1,-0.42405570368403983
P01546,Tablet,Electronics,-0.2571064820436188,0.7867057060409403,0.013815823656980555,1,0,1,0,0,0.5,0.26479961199866076,0.013235915980648962,1,-0.7509837883416802
P01547,Tablet,Electronics,-0.19706348533055768,0.3042375357702591,-1.3924122820114957,1,0,0,1,0,0.1,0.010717405043970141,-2.7775915982821617,1,-1.903129687055466
P01548,Tablet,Electronics,-0.4135342892697515,1.1313258276628555,-1.622700508375323,1,1,0,0,0,0.3,0.21533746151793118,-1.0503860124315056,1,-2.338037969893254
P01549,Tablet,Electronics,0.17583512583476882,1.5448699736091536,-1.573703013404296,1,0,0,0,1,0.2,0.3441410198887845,-0.9145681612408225,1,-2.4178440332930804
P01550,Tablet,Electronics,-0.023254810634854715,-0.040382585851656064,1.469041424296484,1,0,0,1,0,0.1,-0.0063637396486510775,23.08419924766445,1,0.9754051639451351
P01551,Tablet,Electronics,-0.05169623013051507,1.7516420465823026,0.13140981158744547,1,0,0,0,1,0.2,0.33998916329035755,0.07287026533741522,1,-0.7085793517029121
P01552,Tablet,Electronics,-0.19706348533055768,1.2002498519872382,-0.29486839466048986,1,0,1,0,0,0.5,0.5015931833283402,-0.21102509777900244,1,-1.29646157798883
P01553,Tablet,Electronics,0.1600343372260687,0.7177816817165571,-0.6182518614692684,1,1,0,0,0,0.3,0.26334480568278773,-0.7043060776082735,1,-1.381596667152056
P01554,Tablet,Electronics,-0.440395629904542,0.9934777790140893,-1.6129010093811176,1,0,0,1,0,0.1,0.05530821491095472,-1.1248551472492634,1,-2.168209224292072
P01555,Tablet,Electronics,-0.2760674283740591,1.4759459492847704,-0.01068292382853297,1,1,0,0,0,0.3,0.35996355627321336,-0.00609750922410139,1,-0.8706464801017464
P01556,Tablet,Electronics,0.07471007873908711,1.3380979006360043,0.2588032985121158,1,0,1,0,0,0.5,0.7064039896875457,0.18318350342492074,1,-0.9476006911754299
P01557,Tablet,Electronics,0.024147555191246166,0.235313511445876,0.3665977874483753,1,0,0,1,0,0.1,0.025946106663712217,1.4129147747870627,1,-0.15934831921533693
P01558,Tablet,Electronics,0.15687417950432864,0.9934777790140893,-0.8877380838099171,1,0,0,1,0,0.1,0.1150351958518418,-0.7717093064664848,1,-1.502773279661759
P01559,Tablet,Electronics,0.12053236570431795,1.1313258276628555,1.6748309031747974,1,0,0,0,1,0.2,0.2503716386734347,1.3378748281345771,1,0.9244592645013627
P01560,Tablet,Electronics,-0.32030963647841987,0.0974654627971099,1.3269486888805055,1,0,0,0,1,0.2,-0.044568834736262,3.17621972913621,1,0.8715175236167676
P01561,Tablet,Electronics,0.025727634052116193,0.5110096087434081,0.07751256711931571,1,0,0,1,0,0.1,0.05367372427955243,0.14441409413199738,1,-0.4761611571602367
P01562,Tablet,Electronics,-0.015354416330504569,0.9245537546897061,-1.1033270616824362,1,0,1,0,0,0.5,0.45459966917960076,-1.1738656198926603,1,-2.057926730862037
P01563,Tablet,Electronics,0.04468858038255655,0.37316156009464213,1.4592419253022786,1,0,0,1,0,0.1,0.04178501404771987,3.492253063221941,1,0.9174569112545587
P01564,Tablet,Electronics,-0.385092869774091,1.8894900952310685,0.40089603392809425,1,1,0,0,0,0.3,0.45131916763709323,0.17625026822308795,1,-0.550423133708999
P01565,Tablet,Electronics,0.17267496811302874,1.8894900952310685,-0.525156621024317,1,1,0,0,0,0.3,0.6186495190032292,-0.2546626241015238,1,-1.643806140027546
P01566,Tablet,Electronics,0.13317299659127818,0.16638948712149296,1.5474374162501272,1,0,0,1,0,0.1,0.029956248371277118,5.165641008948368,1,1.01748116787885
P01567,Tablet,Electronics,-0.18916309102620754,0.7867057060409403,0.13140981158744547,1,1,0,0,0,0.3,0.17926278450441982,0.13465916455492413,1,-0.5478529729169743
P01568,Tablet,Electronics,-0.031155204939204862,0.6488576573921742,-1.6912970013347608,1,0,1,0,0,0.5,0.30885122622648464,-2.487150770039113,1,-2.5001482275612457
P01569,Tablet,Electronics,-0.29186821698275933,1.2691738763116212,1.052562717042754,1,0,1,0,0,0.5,0.4886528296644309,0.6742688408565686,1,0.06390988737832315
P01570,Tablet,Electronics,-0.020094652913114658,0.9934777790140893,1.6895301516661057,1,0,0,1,0,0.1,0.09733831261009747,1.6669045364119706,1,1.0921918390560081
P01571,Tablet,Electronics,-0.08803804393052574,0.02854143847272699,-0.18707390572423035,1,0,0,1,0,0.1,-0.005949660545779875,-1.6046760303936674,1,-0.6811242451784505
P01572,Tablet,Electronics,-0.07697749190443554,0.9245537546897061,-0.2409711501923601,1,0,0,1,0,0.1,0.08475762627852707,-0.24060248784981023,1,-0.8257287764708872
P01573,Tablet,Electronics,-0.15124119836532693,1.6137939979335363,-0.27036964717497636,1,0,0,0,1,0.2,0.2925105599136419,-0.15318079467260753,1,-1.0628802070886183
P01574,Tablet,Electronics,-0.3361104250871202,0.5110096087434081,-1.2503195465955173,1,0,0,0,1,0.2,0.034979836731257576,-1.4759632881995601,1,-1.7852993833267747
P01575,Tablet,Electronics,-0.01061417974789448,0.37316156009464213,1.150557706984808,1,0,0,0,0,1.0,0.36254738034674766,2.9979870782603486,1,0.2880103266380605
P01576,Tablet,Electronics,0.1600343372260687,0.6488576573921742,0.4743922763846348,1,0,1,0,0,0.5,0.40444599730912145,0.5864709912694006,1,-0.4300537209244866
P01577,Tablet,Electronics,-0.3361104250871202,0.37316156009464213,0.7634774967136945,1,0,0,0,0,1.0,0.03705113500752194,1.0764226365086234,1,0.22642636170617259
P01578,Tablet,Electronics,-0.1670419869740272,0.442085584419025,0.2686027975063212,1,0,0,1,0,0.1,0.027504359744499787,0.44096240124155983,1,-0.25890156223817856
P01579,Tablet,Electronics,-0.31240924217406973,1.8894900952310685,-0.4957581240417008,1,0,0,1,0,0.1,0.1577080853056999,-0.225150119476313,1,-1.1534662093474006
P01580,Tablet,Electronics,-0.3471709771132104,0.37316156009464213,1.7091291496545165,1,0,1,0,0,0.5,0.012995291490715877,2.372691345566695,1,1.1961338581638006
P01581,Tablet,Electronics,-0.4230147624349717,0.02854143847272699,-1.1082268111795388,1,0,1,0,0,0.5,-0.19723666198112236,-2.454233503422898,1,-1.4109901491984165
P01582,Tablet,Electronics,0.049428816965166635,0.6488576573921742,1.483740672787792,1,0,0,0,1,0.2,0.13965729487146816,2.124827849952961,1,0.8440833779163239
P01583,Tablet,Electronics,-0.11489938456531625,1.6137939979335363,1.0819612140253703,1,0,0,0,0,1.0,1.49889461336822,0.625883455733442,1,-0.9169333993428497
P01584,Tablet,Electronics,-0.16862206583489725,2.027338143879835,0.6458835087832295,1,0,0,0,0,1.0,1.8587160780449379,0.29412336881266377,1,-1.7128325692617083
P01585,Tablet,Electronics,0.14265346975649837,0.8556297303653232,-0.6378508594576792,1,0,0,1,0,0.1,0.09982832001218217,-0.6389471649254206,1,-1.2376791794698614
P01586,Tablet,Electronics,-0.19074316988707757,0.5799336330677911,-0.9612343262664578,1,0,0,1,0,0.1,0.03891904631807136,-1.2472583517793987,1,-1.500153372584529
P01587,Tablet,Electronics,-0.24446585115665856,0.442085584419025,-0.7701440958794522,1,0,1,0,0,0.5,0.09880986663118323,-1.1217556824100055,1,-1.3689539625106355
P01588,Tablet,Electronics,-0.24288577229578853,1.6137939979335363,1.1799562039674243,1,0,0,0,1,0.2,0.27418164512754956,0.6355191602602122,1,0.4057745588398747
P01589,Tablet,Electronics,0.08261047304343724,1.4759459492847704,-0.7015476029200144,1,0,0,0,1,0.2,0.31171128446564156,-0.45012624679046287,1,-1.513258887385656
P01590,Tablet,Electronics,-0.13070017317401653,1.6137939979335363,0.9643672260949053,1,0,0,1,0,0.1,0.148309382475952,0.5528059017111774,1,0.3160578436189534
P01591,Tablet,Electronics,-0.1607216715305471,0.0974654627971099,-0.8534398373301982,1,0,0,0,1,0.2,-0.01265124174668744,-3.3054959692575547,1,-1.3407885955835108
P01592,Tablet,Electronics,-0.35191121369582046,1.4070219249603872,-0.8387405888388901,1,0,1,0,0,0.5,0.5275553556322834,-0.4768459320936667,1,-1.8662959444711735
P01593,Tablet,Electronics,-0.24288577229578853,0.442085584419025,1.0770614645282675,1,0,0,0,0,1.0,0.19919981212323648,1.5724159580598944,1,0.377861652405031
P01594,Tablet,Electronics,0.1600343372260687,0.442085584419025,-0.6868483544287063,1,0,0,0,0,1.0,0.6021199216450936,-1.1407149788984632,1,-1.7889682760738
P01595,Tablet,Electronics,-0.11489938456531625,1.9584141195554516,-1.6471992558608364,1,1,0,0,0,0.3,0.5530544204970406,-0.7944763095936404,1,-2.700253676357877
P01596,Tablet,Electronics,-0.026414968356594775,1.4759459492847704,1.0329637190543433,1,0,0,0,1,0.2,0.2899061961856351,0.6875598395598618,1,0.2430575228687082
P01597,Tablet,Electronics,-0.35033113483495043,0.9245537546897061,-0.789743093867863,1,0,1,0,0,0.5,0.2871113099273779,-0.6194617889780867,1,-1.5768544037952408
P01598,Tablet,Electronics,-0.35823152913930056,0.0974654627971099,0.1706078075642671,1,0,0,0,0,1.0,-0.2607660663421907,0.37438788536086914,1,-0.06862612609354224
P01599,Tablet,Electronics,-0.39931357952192126,1.9584141195554516,-0.6672493564402955,1,0,0,0,0,1.0,1.5591005400335303,-0.28300514673355065,1,-2.7263498964738258
P01600,Tablet,Electronics,-0.08171772848704563,1.3380979006360043,-1.2503195465955173,1,0,0,1,0,0.1,0.12563801721489587,-0.8806204413648666,1,-1.8759575638104131
P01601,Tablet,Electronics,-0.25394632432187875,0.8556297303653232,-0.873038835318609,1,1,0,0,0,0.3,0.18050502181303332,-0.7868212771980267,1,-1.5535438571316424
P01602,Tablet,Electronics,-0.33295026736538014,0.9934777790140893,0.7340789997310782,1,0,0,0,1,0.2,0.13210550232974183,0.5534250035723888,1,0.10197349740133632
P01603,Tablet,Electronics,-0.18758301216533751,0.3042375357702591,0.9104699816267756,1,0,0,0,1,0.2,0.023330904720984313,1.8512201944962374,1,0.3871390769057913
P01604,Tablet,Electronics,-0.10857906912183612,1.6137939979335363,-1.402211781005701,1,0,1,0,0,0.5,0.75260746440585,-0.8141157068179554,1,-2.6548192454115513
P01605,Tablet,Electronics,-0.08171772848704563,0.3042375357702591,-1.122926059670847,1,1,0,0,0,0.3,0.06675594218496404,-2.909464526587469,1,-1.689682001855811
P01606,Tablet,Electronics,-0.2839678226784092,0.235313511445876,1.4494424263080732,1,0,1,0,0,0.5,-0.024327155616266596,2.79124154830417,1,0.9737695819243397
P01607,Tablet,Electronics,-0.31872955761754984,0.9934777790140893,-1.407111530502804,1,0,0,0,0,1.0,0.6747482213965394,-1.0723232669857712,1,-2.5818597518993434
P01608,Tablet,Electronics,-0.09593843823487588,0.235313511445876,1.1113597110079865,1,0,0,0,0,1.0,0.13937507321100012,3.3550183087548953,1,0.4719846377969863
P01609,Tablet,Electronics,-0.38825302749583107,1.9584141195554516,-1.5247055184332687,1,0,1,0,0,0.5,0.7850805460298103,-0.6497320553607653,1,-2.809786064463079
P01610,Tablet,Electronics,-0.44355578762628206,1.0624018033384721,0.18040730655847254,1,1,0,0,0,0.3,0.185653804713657,0.1197956621389564,1,-0.5052464981551845
P01611,Tablet,Electronics,-0.06433686101747531,0.7177816817165571,0.23430455102660228,1,0,1,0,0,0.5,0.3267224103495409,0.29957639238568406,1,-0.5924178593229387
P01612,Tablet,Electronics,-0.3819327120523509,0.3042375357702591,1.052562717042754,1,0,0,0,0,1.0,-0.07769517628209183,1.5339650566572036,1,0.6302578933248459
P01613,Tablet,Electronics,-0.11963962114792633,-0.040382585851656064,-0.30956764315179797,1,1,0,0,0,0.3,-0.04800666209987472,-1.9345171800775487,1,-0.7615609810519233
P01614,Tablet,Electronics,-0.4230147624349717,0.37316156009464213,-0.4124623825909548,1,0,0,0,0,1.0,-0.04985320234032958,-0.5180534171464212,1,-0.8626091802506253
P01615,Tablet,Electronics,-0.42617492015671177,0.5110096087434081,-1.1131265606766416,1,0,1,0,0,0.5,0.04241734429334815,-1.1877334064078071,1,-1.6555439049699898
P01616,Tablet,Electronics,-0.1449208829218468,0.3042375357702591,-1.4757080234622417,1,1,0,0,0,0.3,0.04779499585452369,-3.2854883189565807,1,-2.0235030193167654
P01617,Tablet,Electronics,-0.09751851709574592,0.442085584419025,1.0084649715688296,1,0,0,0,0,1.0,0.3445670673232791,1.8688944354637913,1,0.16389790424555062
P01618,Tablet,Electronics,-0.1828427755827274,1.5448699736091536,1.532738167758819,1,0,0,1,0,0.1,0.13620271980264262,0.8871482144977665,1,0.8965354479561765
P01619,Tablet,Electronics,-0.32504987306102995,1.4759459492847704,-0.6721491059373982,1,1,0,0,0,0.3,0.3452688228671222,-0.37320949020994015,1,-1.5174179288045204
P01620,Tablet,Electronics,-0.0058739431652843925,0.7867057060409403,-0.2409711501923601,1,1,0,0,0,0.3,0.23424952886269673,-0.30403360267966983,1,-0.9752206790550568
P01621,Tablet,Electronics,-0.08645796506965571,1.4070219249603872,-0.29486839466048986,1,0,0,0,0,1.0,1.3205639598907315,-0.19743700547421017,1,-2.1154323545512215
P01622,Tablet,Electronics,0.08103039418256722,1.9584141195554516,0.2980012944889374,1,0,0,1,0,0.1,0.2039444513738019,0.14611878203244696,1,-0.4059431568848645
P01623,Tablet,Electronics,0.020987397469506106,0.235313511445876,1.1407582079906027,1,0,1,0,0,0.5,0.12815045445769105,4.450837735926592,1,0.5126077535329117
P01624,Tablet,Electronics,-0.30134869014797955,0.37316156009464213,-1.1768233041389768,1,1,0,0,0,0.3,0.021543860983998773,-1.7447052272525825,1,-1.6983671651229757
P01625,Tablet,Electronics,-0.20654395849577786,1.2002498519872382,1.650332155689284,1,0,0,0,0,1.0,0.9937058934914603,1.173115043780017,1,0.15662626219782372
P01626,Tablet,Electronics,0.06522960557386692,0.442085584419025,-1.3238157890520579,1,0,0,0,1,0.2,0.10146303799857839,-2.6094491269253717,1,-1.9252788270506362
P01627,Tablet,Electronics,0.07471007873908711,0.9245537546897061,1.3416479373718135,1,0,0,0,0,1.0,0.9992638334287932,1.3426349977394838,1,-0.15761589605697968
P01628,Tablet,Electronics,0.028887791773856253,0.9245537546897061,-0.4663596270590845,1,0,0,0,0,1.0,0.9534415464635624,-0.4891323853638278,1,-1.919801173522647
P01629,Tablet,Electronics,-0.06117670329573524,1.8205660709066858,-0.26546989767787366,1,0,0,1,0,0.1,0.17593893676109507,-0.14107653832434935,1,-0.9414088344389687
P01630,Tablet,Electronics,-0.0058739431652843925,0.16638948712149296,-0.6329511099605765,1,0,1,0,0,0.5,0.08025777197810428,-3.6742994993619438,1,-1.2132088819386806
P01631,Tablet,Electronics,0.030467870634726283,1.9584141195554516,0.39109653493388885,1,0,0,0,0,1.0,1.988881990190178,0.19664129909245792,1,-2.097785455256289
P01632,Tablet,Electronics,-0.18916309102620754,1.6137939979335363,1.2779511939094785,1,0,1,0,0,0.5,0.7123154534536644,0.7088080425911734,1,0.0656357404558141
P01633,Tablet,Electronics,-0.2586865609044888,0.7867057060409403,-1.0200313202316902,1,0,1,0,0,0.5,0.2640095725682257,-0.9757393246009278,1,-1.7840408927999158
P01634,Tablet,Electronics,0.046268659243426574,1.0624018033384721,-0.4124623825909548,1,0,0,1,0,0.1,0.11086704625818987,-0.37203301114146414,1,-1.0233294288491446
P01635,Tablet,Electronics,0.025727634052116193,0.0974654627971099,1.0280639695572404,1,1,0,0,0,0.3,0.03695792905476782,8.345074933383051,1,0.49110604050247264
P01636,Tablet,Electronics,-0.12121970000879635,1.3380979006360043,-1.1474248071563606,1,0,0,0,1,0.2,0.24337564012544158,-0.7862743657549286,1,-1.8908004472818023
P01637,Tablet,Electronics,-0.27290727065231907,0.9245537546897061,-0.4222618815851602,1,0,1,0,0,0.5,0.3258232420186935,-0.35263070782102807,1,-1.2480851236038537
P01638,Tablet,Electronics,-0.38825302749583107,0.3042375357702591,-0.8485400878330955,1,0,1,0,0,0.5,-0.042007745862785995,-1.2253435750625075,1,-1.3065323419703097
P01639,Tablet,Electronics,0.08893078848691736,1.7516420465823026,0.06771306812511031,1,0,0,0,1,0.2,0.368114567013844,0.036789107198497026,1,-0.8004014988887337
P01640,Tablet,Electronics,0.06838976329560699,1.2002498519872382,-1.0592293162085118,1,0,0,1,0,0.1,0.12686396152828452,-0.8349325281315821,1,-1.6860932777367963
P01641,Tablet,Electronics,-0.3376905039479902,0.442085584419025,-1.2307205486071064,1,0,0,0,0,1.0,0.1043950804710348,-1.5782979097070455,1,-1.8351156290781412
P01642,Tablet,Electronics,-0.32979010964364003,0.37316156009464213,-0.6966478534229117,1,1,0,0,0,0.3,0.01301143513530063,-0.9910309518879588,1,-1.2096592885582123
P01643,Tablet,Electronics,-0.32030963647841987,1.8205660709066858,-0.7603445968852468,1,0,0,0,1,0.2,0.3000512868856532,-0.35515571460158557,1,-1.5603958837709
P01644,Tablet,Electronics,0.10315149823474763,1.8894900952310685,1.3661466848573272,1,0,0,0,0,1.0,1.9926415934658162,0.68559544463073,1,-1.126494908608489
P01645,Tablet,Electronics,-0.33927058280886024,0.16638948712149296,0.3567982884541699,1,0,1,0,0,0.5,-0.08644054784368364,0.7056075890977986,1,-0.056761163702146455
P01646,Tablet,Electronics,-0.16230175039141712,0.37316156009464213,-0.8583395868273009,1,0,1,0,0,0.5,0.10542990485161251,-1.60298187949848,1,-1.4637694916789135
P01647,Tablet,Electronics,-0.4087940526871414,1.6137939979335363,-1.1964223021273876,1,0,0,0,0,1.0,1.2049999452463949,-0.5915300993843697,1,-2.9014222473737825
P01648,Tablet,Electronics,-0.1986435641914277,0.5799336330677911,-0.15767540874161412,1,0,1,0,0,0.5,0.1906450344381817,-0.20251711298450073,1,-0.8483204431797958
P01649,Tablet,Electronics,0.16319449494780874,0.9245537546897061,-1.6912970013347608,1,0,0,1,0,0.1,0.10877482496375149,-1.554859267334245,1,-2.3000718262985123
P01650,Tablet,Electronics,0.13159291773040815,0.5799336330677911,-1.4120112799999065,1,0,0,0,0,1.0,0.7115265507981993,-1.9844787154283723,1,-2.6235378307981057
P01651,Tablet,Electronics,0.024147555191246166,1.2691738763116212,-0.9808333242548686,1,0,1,0,0,0.5,0.6466607157514337,-0.7583826742377924,1,-2.1274940400063023
P01652,Tablet,Electronics,-0.3234697942001599,0.9245537546897061,-0.39286338460254394,1,1,0,0,0,0.3,0.18032518814686385,-0.3147881866202079,1,-1.073188572749408
P01653,Tablet,Electronics,0.18215544127824893,1.9584141195554516,-0.47615912605328997,1,0,0,0,0,1.0,2.1405695608337005,-0.22244495685666044,1,-3.1167286868869906
P01654,Tablet,Electronics,-0.07539741304356551,0.6488576573921742,-1.4463095264796255,1,1,0,0,0,0.3,0.1720380733045826,-1.9969587905690198,1,-2.118347599784208
P01655,Tablet,Electronics,0.16319449494780874,1.0624018033384721,1.1701567049732189,1,1,0,0,0,0.3,0.3676788894858843,0.9547644292374151,1,0.30247781548733466
P01656,Tablet,Electronics,-0.15282127722619696,0.8556297303653232,0.8761717351470566,1,0,0,0,0,1.0,0.7028084531391262,0.8688283909906753,1,-0.3266367179920696
P01657,Tablet,Electronics,-0.07697749190443554,0.9245537546897061,0.18040730655847254,1,1,0,0,0,0.3,0.25427287883558114,0.18013130098603838,1,-0.5738655722771087
P01658,Tablet,Electronics,0.07312999987821707,1.8894900952310685,1.55233716574723,1,0,0,0,1,0.2,0.39252401902185713,0.7909510244313309,1,0.659813146725373
P01659,Tablet,Electronics,-0.3961534218001812,0.235313511445876,-1.304216791063647,1,0,0,1,0,0.1,-0.016083991035430522,-2.065372954663475,1,-1.7881328000282166
P01660,Tablet,Electronics,-0.1386005674783667,1.2002498519872382,-0.6280513604634738,1,0,1,0,0,0.5,0.5308246422544358,-0.4690971315653212,1,-1.6588760027179097
P01661,Tablet,Electronics,-0.029575126078334832,0.7177816817165571,0.08731206611352113,1,0,0,1,0,0.1,0.06882065556382223,0.11682766300540669,1,-0.4815085894503011
P01662,Tablet,Electronics,-0.10541891140009607,0.8556297303653232,-0.824041340347582,1,0,1,0,0,0.5,0.37510540948261356,-0.8574388923696417,1,-1.6991467498301955
P01663,Tablet,Electronics,-0.3914131852175711,0.9934777790140893,-0.5202568715272143,1,0,0,1,0,0.1,0.060206459379651814,-0.3756660338597989,1,-1.0804633309068663
P01664,Tablet,Electronics,-0.22708498368708824,1.9584141195554516,-0.9024373323012252,1,0,0,0,0,1.0,1.7313291358683633,-0.4129202881126908,1,-3.1337664681695885
P01665,Tablet,Electronics,-0.20338380077403778,0.0974654627971099,1.6258334082037704,1,0,0,0,0,1.0,-0.10591833797692789,5.404128249398324,1,1.2317517461806984
P01666,Tablet,Electronics,0.05890929013038681,0.16638948712149296,-0.6378508594576792,1,0,1,0,0,0.5,0.11264938862593989,-2.8311206839080767,1,-1.2505002480836191
P01667,Tablet,Electronics,0.16951481039128868,0.6488576573921742,-0.19687340471843576,1,0,0,1,0,0.1,0.08183724677834629,-0.2405667002519776,1,-0.7787106514967821
P01668,Tablet,Electronics,0.07629015759995714,1.8894900952310685,-1.6765977528434526,1,0,0,0,1,0.2,0.3931560505662051,-0.8528913125145006,1,-2.569753803409658
P01669,Tablet,Electronics,-0.4340753144610619,0.9245537546897061,-0.37326438661413314,1,0,0,0,1,0.2,0.09809568804572885,-0.2747358498015929,1,-0.971360074659862
P01670,Tablet,Electronics,0.014667082026025988,1.8894900952310685,1.1799562039674243,1,1,0,0,0,0.3,0.5712471531771283,0.6196734168729249,1,0.10870905079029602
P01671,Tablet,Electronics,-0.12754001545227647,0.235313511445876,-1.5639035144100903,1,1,0,0,0,0.3,0.03233204879807986,-4.3100013875507015,1,-2.09623556320817
P01672,Tablet,Electronics,-0.056436466713125154,1.0624018033384721,-1.2846177930752363,1,0,0,0,1,0.2,0.2011930673250694,-1.148170096868332,1,-1.9858108604003057
P01673,Tablet,Electronics,-0.17020214469576728,0.442085584419025,-0.5153571220301116,1,0,0,1,0,0.1,0.027188343972325776,-0.8416897086692773,1,-1.0425454660024374
