material_type,strength_mpa,weight_capacity_kg,biodegradability_score,recyclability_pct,co2_emission_per_kg,cost_inr_per_kg
Corrugated Cardboard,22.75820605246368,24.885672767315867,8.631528386440849,82.62825238,0.622254431,49.787529260891304
Corrugated Cardboard,22.097547402197684,27.227194792214785,8.727907513034953,92.13156688090815,0.5444442863809001,51.49214461815032
Corrugated Cardboard,27.413071446908603,30.80715807904712,7.459903863275803,88.34620518611283,0.6257748069559851,43.981587922603566
Corrugated Cardboard,26.877914356469702,25.41067775967199,7.103441882560257,90.72348444592973,0.5557610027573786,41.61393748
Corrugated Cardboard,21.463886561651204,30.058637534394546,7.968346935,92.61391592780696,0.6062015519808874,44.28393797750132
Corrugated Cardboard,27.354001273580675,26.06259808965435,8.321833531308545,83.31541134,0.5245474307999273,38.451651483834105
Corrugated Cardboard,26.563885070903837,29.80376929921382,7.991898053244214,85.57306805,0.5730275853660399,40.87728736
Corrugated Cardboard,25.76691002970843,27.026726594005158,8.797876619123045,83.29767820150363,0.5274132150789095,54.05688275381692
Corrugated Cardboard,24.129722504075932,26.055364006786764,8.131442937522602,88.09843103114183,0.5247716769943525,39.08229762168693
Corrugated Cardboard,30.536747211251885,29.24534429944759,6.844659583800274,95.97483903602213,0.6549963814599513,40.861081272493145
Corrugated Cardboard,23.133761822627715,32.020418388474695,7.851849003506327,82.29608873,0.7608515968144202,42.65645150403383
Corrugated Cardboard,27.991143472964854,33.835304873897144,7.399394273310311,94.13275946,0.5413701705122687,34.919816831258714
Corrugated Cardboard,24.150803667955714,31.192912505328838,7.722358011202197,88.77180664,0.7029209440435751,45.57506749356649
Corrugated Cardboard,23.313403377430095,32.10609097100198,8.118605340172547,79.91358079415183,0.6385517622394303,47.11587502166695
Corrugated Cardboard,25.04024225916172,32.67510174320873,7.596563849404099,91.34599915528361,0.4589736565949382,47.19828807035369
Corrugated Cardboard,28.90611939107979,27.015430942597376,7.544118720807335,87.15993822843379,0.6116998403221435,39.25960412658992
Corrugated Cardboard,25.84249475738196,32.54051984,8.320608328,82.92633829744771,0.6895650898642746,50.06178403696987
Corrugated Cardboard,26.660322744692607,31.118526745967475,8.132113589,94.12955759250559,0.7731162138843108,39.85358149782981
Corrugated Cardboard,27.156250791589542,29.741348705977643,7.922196169,83.85387723847185,0.5743689531436145,39.61476922697056
Corrugated Cardboard,24.07229114098811,26.70544084866555,7.730654967612196,88.37555857190638,0.608707943,36.28035074362681
Corrugated Cardboard,22.108963704509353,31.08574281219158,7.521537129757941,94.29811916091973,0.6202742749813541,48.27651561
Corrugated Cardboard,27.82138464084179,29.070867564580283,7.655307976750235,93.48681034239526,0.6458562207536717,43.98841632696497
Corrugated Cardboard,27.782915933911884,29.36326707048021,8.019664182533468,90.08489060333703,0.5158865494591376,45.41896110322651
Corrugated Cardboard,27.793520354796982,31.33490494612853,8.018638055839359,89.35293087533732,0.6297780325565716,49.04873979
Corrugated Cardboard,26.218477661779506,29.004405414534062,8.194868956466069,91.91975896459311,0.509352451,45.90844492239195
Corrugated Cardboard,20.677392227395277,31.447601129463557,8.396205832737609,92.99018450314584,0.5644457833047389,46.66885290912979
Corrugated Cardboard,27.847907691082334,34.24130894487378,7.982496380464063,90.55727852291824,0.6999820030260989,36.895669117584255
Corrugated Cardboard,24.35384851464595,34.00671136661027,8.585120325010859,91.47705511059962,0.46447508352024414,44.730484741577726
Corrugated Cardboard,23.820169207500133,30.99311670845164,7.514391989123072,85.89710642010157,0.41416212500847227,51.59774529887419
Corrugated Cardboard,24.200458977113886,30.471437351107603,7.998657130115491,85.73026426815801,0.4866841579696626,39.571298319614925
Corrugated Cardboard,23.553663122341213,31.099818741041414,7.522569401887633,96.98596252637849,0.6924435932303836,49.36514156819482
Corrugated Cardboard,24.7606822,34.54284220716145,7.869196621327325,89.87495434338301,0.6152977085774343,48.78984441893406
Corrugated Cardboard,26.27381615800597,28.57462416466619,7.680203768344428,92.55961182860834,0.6643712925502109,42.875903925956486
Corrugated Cardboard,21.82562386064309,29.378051711975267,8.374115479295515,97.22166738567913,0.49218378338934043,42.69651523
Corrugated Cardboard,24.221192876949246,34.06741602,7.9790351,86.37069376251094,0.6502825754629638,42.81495199177889
Corrugated Cardboard,22.55122545328409,27.321680078171546,9.040425173,91.53683688659785,0.6096984049907288,43.65057382661495
Corrugated Cardboard,25.584297684237598,30.840707838007482,8.175301296924395,90.45938036111102,0.6781918504474994,45.12476346840395
Corrugated Cardboard,23.044122328894723,28.162731327297394,6.812588783906173,98.10726846416956,0.6776479132757418,40.517619326302125
Corrugated Cardboard,24.4363103,28.08937058,8.925528327,84.32049134291628,0.6103028452936902,44.413949650149824
Corrugated Cardboard,26.653677261418228,29.687972316825913,6.945074674006739,88.99552866143024,0.5125054003851007,45.42972955140543
Corrugated Cardboard,27.868354073040653,24.781724267303165,7.519866358760058,87.78922818,0.565653201,48.996678586168315
Corrugated Cardboard,24.652911164877224,31.247408177161336,7.6245361737609345,90.91969738167175,0.6700017867789944,41.045582431419724
Corrugated Cardboard,26.562716239613028,30.157118306182706,8.627276144289352,89.1943204,0.6343120189645889,44.780726348935936
Corrugated Cardboard,24.807575475918842,30.77679128467707,8.322084481534942,85.00174035230398,0.729027025,34.95781958103109
Corrugated Cardboard,23.630375780522208,29.717192787705297,8.247413581,96.30469011096551,0.4327537660597403,42.25845170669556
Corrugated Cardboard,20.74633302440147,30.094865921730744,8.163010150700018,96.36318296868501,0.6108571284804108,50.63773569898885
Corrugated Cardboard,26.167674163078118,28.694255408984496,7.154623551924776,91.10000919316724,0.4657108184569172,51.994118192416074
Corrugated Cardboard,24.675875795926352,33.58553223453425,7.7118713395205605,91.07540314560397,0.618841397,44.75676176274101
Corrugated Cardboard,24.134680973206816,31.17736805541156,7.444302041910075,85.16225868416376,0.7118544203994145,48.92670714001734
Corrugated Cardboard,25.13178321720448,34.99542714763135,7.839340688765093,95.29081287995592,0.6158016676433239,39.46634594958749
Corrugated Cardboard,28.696080383541698,32.972132539872256,7.9273873813942615,92.90868504,0.5636666909401884,49.477404789321525
Corrugated Cardboard,20.217842869432083,26.94059599891622,8.587555846572178,89.00137784712432,0.6186788065399867,37.72735742457665
Corrugated Cardboard,28.695733991404207,33.57158893115303,7.879588868974802,88.38121657254669,0.6926643925277723,55.70534043091221
Corrugated Cardboard,26.907520511622707,36.51540800218981,7.4465892025628495,86.72245267800484,0.4929952993751986,47.38550750810719
Corrugated Cardboard,25.35120709960874,29.54414662958404,8.485555176873978,94.92931442085866,0.4626903831641842,41.776351049333975
Corrugated Cardboard,26.64028718824612,28.596783948424253,7.521076354185108,94.07414971060157,0.4839449937248418,43.37146903792803
Corrugated Cardboard,25.657288051609616,28.278540258269643,8.469893393607904,87.72449209921052,0.7267757544101328,44.32096999352283
Corrugated Cardboard,26.342540273410705,32.23807185894845,7.623475998353556,81.78605380537644,0.6324680179197452,45.390357074474295
Corrugated Cardboard,26.111652055150255,29.320417582851487,7.741743381,98.03389204,0.467488134,48.96333258316689
Corrugated Cardboard,23.85079628363322,28.992664146778733,7.809738300455621,86.78626290331498,0.6514101789212615,52.50947541812977
Corrugated Cardboard,25.94002732249332,30.310145988636286,7.408135700540452,92.06730106,0.7940714668556368,42.94424903
Corrugated Cardboard,24.24803284129627,28.31673260705701,7.706351459303348,79.01880178531046,0.6364531847270142,40.43401824768509
Corrugated Cardboard,21.77947376,32.259569849197646,7.350789328974838,88.64532378446496,0.7319798152069722,37.390234690667626
Corrugated Cardboard,21.934803530804476,30.807918568687015,8.689692418,83.70263312907215,0.6366920763153459,48.13739751579314
Corrugated Cardboard,20.88167903261536,32.39550401372166,8.525963527905308,88.75285771,0.7127111726068207,51.136860101354166
Corrugated Cardboard,25.20623585143441,28.64566383,7.416303264450226,89.84974596253524,0.6512783027733761,43.249444950380536
Corrugated Cardboard,20.60499798947594,33.80614168372971,8.114133933106936,88.48150201329267,0.6771442549580959,53.233048421006885
Corrugated Cardboard,19.396176861024216,31.302790949766216,7.1440104735137915,91.99644202719577,0.6115134482137121,48.43292324277897
Corrugated Cardboard,24.00150477101069,24.380279664542545,7.729779085245999,91.62739054055913,0.69138531,38.67211097744836
Corrugated Cardboard,27.054120853746035,28.056383131060436,8.217469928956715,87.96042418853747,0.6163953564940892,49.81613922667948
Corrugated Cardboard,22.54597184542293,27.960282309759506,8.110977552405252,99.60633464,0.5223129259049855,56.016722984383364
Corrugated Cardboard,29.008846607350343,29.708066547895225,7.821108484,87.23173920534123,0.5938617722700598,37.403715064178385
Corrugated Cardboard,24.847521965358805,34.49064082155257,7.633348963,89.03710278,0.44689735731594826,47.019935275907635
Corrugated Cardboard,25.528963369902748,30.191107079297314,7.869903769866714,88.82896832491018,0.6451710210330605,44.84439035142143
Corrugated Cardboard,25.629943743110665,30.644948452363643,8.674056372257457,92.70797638950022,0.6173575658835171,53.19947896552177
Corrugated Cardboard,25.840537058113124,33.914888066371255,8.364165565031982,82.63232368427383,0.7174351286987396,45.729951703250414
Corrugated Cardboard,24.896090458198444,30.844045042468732,7.793010102825759,90.90811544155578,0.5467311540291216,51.8810702
Corrugated Cardboard,24.77282377,28.85224847,7.445044510568436,91.07510315659457,0.6168396390112583,47.09749291385853
Corrugated Cardboard,22.945496224989743,25.196456403565282,8.375354781503935,95.93856744750603,0.5076281739849093,53.58298293123317
Corrugated Cardboard,25.567822117472762,29.97881128634751,7.761470782072533,84.46192792230002,0.6888955664332139,40.811725648236944
Corrugated Cardboard,23.44038665,32.97577892966086,6.870209931996964,83.90560875732733,0.5983679180842726,46.58373592
Corrugated Cardboard,25.96946929593785,29.09460451981124,9.518221801185014,89.08842976493666,0.579229246,40.69627198840506
Corrugated Cardboard,25.247813633042142,31.844883696140325,8.722146832720076,84.04286294223913,0.57786042,47.412199498369375
Corrugated Cardboard,26.17411506918907,30.019645973413617,8.325454381719261,86.76414443,0.7402114889086521,50.360191756088916
Corrugated Cardboard,22.310144425869655,26.774690855649734,7.371846949935856,92.71187988,0.48437450102242796,43.21246859527636
Corrugated Cardboard,25.90940879283355,29.801502196360694,8.155332509427623,85.73678915460496,0.653536894,41.68865578062962
Corrugated Cardboard,24.35076065120412,30.713195183717957,8.061846933,90.09592007606237,0.532443586,43.38243317952436
Corrugated Cardboard,25.004367181674073,25.874744300498747,7.722480220211973,91.55071951613138,0.48503070565391915,51.245540918608896
Corrugated Cardboard,27.539226525199688,26.264548272119743,8.814571779830084,89.42567364515146,0.6376663103241349,42.318084318507466
Corrugated Cardboard,26.846089654453525,31.218282056546002,7.511508046041438,85.33919200013885,0.46857278083116993,46.01488559273688
Corrugated Cardboard,26.14494282355947,31.952897036338324,7.929211343235574,85.37201417734255,0.5386132681778595,51.22268265
Corrugated Cardboard,24.030742870799838,30.43025289204443,7.354609709855067,91.34633218183615,0.558808389,50.652248654389126
Corrugated Cardboard,26.54711541241363,28.51288216,7.924001583591402,87.79553503983749,0.4722510123109491,40.36981088044503
Corrugated Cardboard,25.39643465544164,30.975778494688747,8.089128742155584,88.79306778416546,0.6839759945148887,45.343126284629065
Corrugated Cardboard,26.406507656191895,24.678674603392444,5.6465598490289945,91.13515211135233,0.47177109116506594,43.85276081
Corrugated Cardboard,24.39580591795079,34.76220180724661,8.239997931766164,90.66343610719468,0.6753292039170307,46.98988696893081
Corrugated Cardboard,24.084646014023132,33.21442779076368,7.334149923267035,91.29298875013424,0.46071871852773194,46.10129683058637
Corrugated Cardboard,25.385979283545858,35.02936488574399,7.061015663934932,87.59645129658475,0.674041418,46.81071318454546
Corrugated Cardboard,25.360610102675007,27.13159289112438,7.645508991145142,94.98016403289303,0.5953641725621465,47.026942359180154
Corrugated Cardboard,24.76962334244704,26.450743454250706,8.560286255644998,92.01292953812998,0.807507315,39.51586054988706
Corrugated Cardboard,26.64514584240096,26.065368101888996,8.094407940603846,93.90602635625265,0.41350783955131615,43.89336463909532
Corrugated Cardboard,23.873580531914758,27.894128105114635,8.231127591355612,94.48274282569038,0.588004916,46.10962670882411
Corrugated Cardboard,25.228617506118496,30.005410519069244,7.3463944173727365,94.43377840689158,0.6265675831342952,47.13236004601392
Corrugated Cardboard,23.386980741948836,28.62233880603228,7.894319481373533,83.86350122620459,0.44807691073220896,41.755961174551736
Corrugated Cardboard,26.04504153288478,28.04058783021018,7.388716881445572,86.74125738704932,0.5590191819169219,43.08916160077144
Corrugated Cardboard,29.331042904413113,33.163861885461955,8.614864467369037,94.67432145709353,0.5101061217599355,38.39923107906891
Corrugated Cardboard,22.786259416931888,34.00351840001351,7.671684926670506,84.99457527104285,0.5612103419802168,43.71153012874101
Corrugated Cardboard,25.536826547389126,30.75285306213613,7.503091661675895,92.74262557005484,0.5424725819624857,44.15610778179277
Corrugated Cardboard,26.37354814100671,28.074535788166976,7.658389145851317,92.36667219877252,0.5228040141055482,42.92212307253802
Corrugated Cardboard,26.111484356085786,36.16227732430792,8.363242702857647,91.89055905196005,0.6477721425305456,39.204772520037935
Corrugated Cardboard,25.231193477359817,29.910700534990795,8.192950724223653,90.46603220990349,0.6341729709675401,43.318077147544315
Corrugated Cardboard,25.117217834743585,26.316514301829024,7.808055633198252,95.56333419270658,0.6286927505665431,44.88702639813138
Corrugated Cardboard,28.792246552508693,25.917495065096762,7.334326666732268,96.85084565,0.604136484,43.69005160403511
Corrugated Cardboard,22.601591349808714,31.343088799185036,8.326675921716477,85.62202255666041,0.5873751973004614,43.18821450702144
Corrugated Cardboard,25.511954292837544,26.642249273338066,8.751168472707894,93.66329512639042,0.5673141997140465,43.831338957152795
Corrugated Cardboard,24.72715569944477,27.66507434098049,7.733942349058979,88.91891852930156,0.7451581533636416,50.11173886498436
Corrugated Cardboard,26.869309414673246,31.109776839013172,7.329603794641259,89.83403558169049,0.6873439613652041,38.205371001416644
Corrugated Cardboard,26.27310641374653,36.96782768,8.637089988,95.65611654224794,0.6196504875397945,50.22683252333094
Corrugated Cardboard,23.56429357129193,32.38759143702368,8.392632880436459,91.15964469615065,0.7184406677746649,42.090561875624104
Corrugated Cardboard,24.625884967052674,30.28638612407489,7.3822334173463595,90.90772778,0.44529626283415374,50.65355448591233
Corrugated Cardboard,25.09327473313193,28.43732128828871,7.499375832622927,89.06168388152325,0.6619433739695172,47.95779048518283
Corrugated Cardboard,23.588924105443077,27.461880982117098,8.394139223791788,87.11061038153989,0.6053918796671554,45.66827506963109
Corrugated Cardboard,25.624124263453478,32.57481129054562,7.242222237879607,82.35536269895805,0.5489297446894483,54.7282534
Corrugated Cardboard,29.044348200174756,35.49353140669766,7.884211179343586,82.87153967206069,0.3891264808513343,41.68419392763318
Corrugated Cardboard,24.60385273970128,33.90187620316787,8.520683275725467,90.90962031596648,0.5199139706152972,39.81179038547759
Corrugated Cardboard,25.50825537414287,32.09115293651918,8.235128757,85.86160816157339,0.6585600865912877,47.29991922234762
Corrugated Cardboard,22.858667187619645,27.647037089099232,8.413097585,89.06196985941644,0.7430232571472811,47.70609809074871
Corrugated Cardboard,24.02673762362146,29.969383198827202,8.038030035582631,87.08643874703316,0.5178670621640136,48.78750542657129
Corrugated Cardboard,26.690546594084193,31.811344408658876,8.909190857,87.83290706,0.7506843689464017,40.13502595980758
Corrugated Cardboard,22.974628873263015,24.72012335355225,7.732522812,87.98511065268218,0.6473343552229185,46.31701108475043
Corrugated Cardboard,22.614053257961725,28.821821284722546,7.7771227873473885,82.89607101215243,0.5117147945687968,40.83760639468392
Corrugated Cardboard,27.867250039641892,30.57435214787206,8.397301252,84.00545801140315,0.7074793034712592,52.02595114
Corrugated Cardboard,21.00331006571075,27.884049828252454,8.297459343809306,92.57755381415272,0.5389354742561501,43.350302899510275
Corrugated Cardboard,23.805237877909715,30.331254140838357,8.718307118877147,86.91583137143517,0.6900738447991572,40.77897080932681
Corrugated Cardboard,23.30474557500623,32.45578385502964,8.553161827,93.40563974705061,0.4815782332603673,42.48386471841093
Corrugated Cardboard,26.645977184006643,30.124625521691684,7.3557842922815215,91.83327175650177,0.5356673466907677,54.69043418131794
Corrugated Cardboard,28.089682924836517,31.812292279066703,8.816604022861863,90.25916540049353,0.6688893744937514,52.97968959
Corrugated Cardboard,25.490997363588626,29.234438485457147,6.977226825,89.66746589711403,0.674108087,50.10642051
Corrugated Cardboard,26.00873013143682,28.37610271511328,6.813907058631446,88.01913960798106,0.5726089616051444,43.31018357717392
Corrugated Cardboard,26.23711271395585,35.95702923304452,8.074117521104656,89.13307284337415,0.5766700368296317,45.67167774130166
Corrugated Cardboard,23.34341248,30.360595676238166,8.270487402,90.83874425429795,0.6411787740604303,47.34223709048209
Corrugated Cardboard,21.45620663550711,31.91061047518621,7.597391092602527,85.61664334798417,0.5005993354930504,47.34112469655166
Corrugated Cardboard,24.554850145550294,24.954093648043767,8.286822689,84.24156747680469,0.6125839222666389,46.28789419863449
Corrugated Cardboard,26.77115416339009,35.34505435940056,7.1811942044596755,89.79010458,0.5751298234460204,47.3422483
Corrugated Cardboard,25.431337541867236,28.94236127179014,7.7354586868334865,85.53419658,0.6889075424165858,47.47970258063746
Corrugated Cardboard,26.835536395590275,29.06881159057346,7.605898718783342,85.68673973,0.6323025825366593,39.385116587547536
Corrugated Cardboard,28.69732614,26.077072256719678,8.164196072,96.26741882885514,0.6539180783337428,45.94863804745561
Corrugated Cardboard,23.063032706076207,25.854692434296886,8.462030065350552,96.02458896309979,0.5605035008569645,38.849067858871706
Corrugated Cardboard,20.083661138901963,27.057705469012387,7.931805894500576,96.39649296334693,0.6605820323009671,46.64746118541647
Corrugated Cardboard,24.199760677397737,28.25050284823213,8.843388558504778,90.80295416303356,0.410765938,41.362885901354886
Corrugated Cardboard,23.28356793645675,28.361207972467604,8.337746396,89.57022047,0.5930821133696704,52.092755071156276
Corrugated Cardboard,23.607077820426625,35.592598577662045,7.597215445177349,90.35679278645028,0.574691676,45.66646332090519
Corrugated Cardboard,25.889183990146257,31.30150572026663,7.548129601627652,85.50834129020971,0.8252854611815139,42.386484566157016
Corrugated Cardboard,26.398424877343974,25.17707606843041,7.832232368057194,89.49120246407023,0.6425533562935049,30.298747638643533
Corrugated Cardboard,25.33228122615666,26.550775633896322,8.194607426716955,85.85468321264734,0.5230065573666977,43.52241090387635
Corrugated Cardboard,22.89534106079361,28.573396659793936,7.283974538874011,82.66731819320509,0.6916161347186424,38.001337058750785
Corrugated Cardboard,24.642638224784033,32.25867324448136,7.6310335384903745,86.69933640101785,0.6203614279800679,51.03684264272662
Corrugated Cardboard,22.66136946982706,29.549556503947684,6.960503243019604,88.42719598527124,0.6030784216084267,40.38502693452264
Corrugated Cardboard,24.086016332349537,25.77531969507765,8.046247166828897,94.222777,0.5012570517206583,41.637572460617136
Corrugated Cardboard,26.005092492908364,33.63627215796821,7.104086112674641,89.32486105,0.6254817740087573,44.44889549060422
Corrugated Cardboard,20.046415866245827,31.503270027926316,8.911601810654386,90.46664700467801,0.5072004552035163,42.22911286963287
Corrugated Cardboard,28.539826135311188,32.72988762258168,8.384015971030598,91.42565033,0.5404976599028125,43.91691562445885
Corrugated Cardboard,24.844154528642967,31.64872294819333,8.905351336560141,94.47335254717251,0.4722554079783563,46.20957283206566
Corrugated Cardboard,26.473526690335795,31.856580990433905,7.622459741967548,100,0.4850623893901993,39.15078238800333
Corrugated Cardboard,25.467190162523153,36.35040916489156,7.498283089577497,88.93668653741203,0.6969564305714123,44.90354436360624
Corrugated Cardboard,24.33079229093941,31.69689870566016,8.163510794137755,94.12175514254716,0.7162322000158827,46.65781652402895
Corrugated Cardboard,25.583465450756616,30.64233295,8.293478333989572,90.22068255148585,0.599945237,51.46178645246711
Corrugated Cardboard,28.032232360710086,25.477341166099738,8.006012691044342,87.24522226621906,0.5720125680162534,47.173587532570735
Corrugated Cardboard,26.33887674308494,29.663620669165965,6.8519957991663185,86.13981767769528,0.6806849703180149,30.201697321011373
Corrugated Cardboard,27.3748543,31.563689971933623,8.789705648918012,89.20572325247616,0.41447351183793857,47.323958264135086
Corrugated Cardboard,27.549306248076682,32.774165416540264,7.602385109907178,90.34704430185059,0.5520447358098068,40.57596109337739
Corrugated Cardboard,26.910777142359702,26.407403066204512,7.463710141651032,85.58389746611046,0.4658777229030858,45.79063717595006
Corrugated Cardboard,27.32300609696395,29.445369731264204,7.096551319661501,93.35977815896811,0.7517131578631474,41.51029144960839
Corrugated Cardboard,24.042891466564562,31.546981890250184,8.973124249,87.92066341709909,0.48007951971016155,48.40966047387099
Corrugated Cardboard,26.59813615,30.01839435130568,7.665120044,93.97751492396819,0.6475232404093167,40.85044820872114
Corrugated Cardboard,25.098189462611344,25.94487740392606,8.411534273862753,88.95106572246857,0.5607860250853737,44.822477780176854
Corrugated Cardboard,25.080615398660495,32.68479018469668,8.354654318795133,89.37436288482878,0.6687301334747096,47.16398116993471
Corrugated Cardboard,24.146800727427927,29.625845525290543,7.911066266694127,92.02104537,0.5669679646750522,42.89179039332318
Corrugated Cardboard,28.93751461886792,32.81920644524131,7.543639601344917,92.28376397576879,0.6106515059089659,47.114376346404505
Corrugated Cardboard,25.27468264913021,33.56892793645571,8.207372206790868,89.75164520714286,0.6937971519284716,46.25973922187451
Corrugated Cardboard,25.242957158658115,30.942067807458344,7.943834586,90.03690797198188,0.5471974870114314,40.94369701403105
Corrugated Cardboard,23.00285922703512,25.824050139608772,7.472169583169266,89.30293186,0.6092805824201073,43.534998559002744
Corrugated Cardboard,20.288593019745285,34.72375907328703,8.651888073734229,91.78303940486852,0.7716741605297941,39.722233765587966
Corrugated Cardboard,28.77525024125201,27.104357769748354,8.143242755174814,84.90465069946319,0.601322469,47.085299089191295
Corrugated Cardboard,24.69061933773089,32.14163233227041,8.059408669692354,87.91034108648996,0.5489868013977894,49.37893437212476
Corrugated Cardboard,23.692515940386066,32.74620891145481,8.733627076,83.32514455061548,0.701963375,56.12628257160137
Corrugated Cardboard,25.504007522403857,31.797252555884466,8.622203194621495,88.89807073928391,0.6164052201184083,37.90332254003521
Corrugated Cardboard,25.277270057060903,31.494335986933624,8.309697813755882,94.26169889439032,0.5302678039678024,42.12392351396312
Corrugated Cardboard,28.79101469198271,29.54901487870887,8.120020272387396,89.73195983309911,0.526048726,53.76705773881575
Corrugated Cardboard,23.944597176158787,26.61814342887921,7.729555833618349,81.99317599309786,0.5413841281515136,39.772105571597436
Corrugated Cardboard,26.23485726185465,27.97975728132038,8.532682361347309,95.59393597227728,0.6703057802658839,43.836903240155586
Corrugated Cardboard,25.282228993411184,25.42504517956782,7.919732376487256,86.55824612773267,0.6624893743034369,58.892862901920154
Corrugated Cardboard,25.99964327194762,24.026579553136003,7.7832618842513766,90.48996370149781,0.6078621682734238,41.05360912171273
Corrugated Cardboard,25.49058348527387,26.27249748924184,7.433054766,92.58319056641484,0.5085903092208156,47.90634266965819
Corrugated Cardboard,22.261072450687884,35.29447765137521,7.535438046557568,89.10533371278622,0.6297551934981365,41.94711025649409
Corrugated Cardboard,25.286811922142608,31.726070173560377,8.576367939502092,93.16598974389183,0.5845370582577594,44.20818842016455
Corrugated Cardboard,29.698217116050067,32.849667204747874,7.446905806207872,90.39995265506221,0.5698371175099627,44.269195136815206
Corrugated Cardboard,22.541009684583823,28.76423029684214,9.086933463916347,92.31630520350201,0.3757954732663686,51.57030685948891
Corrugated Cardboard,27.179259045818323,28.92214408708075,8.430358126,86.56240316,0.5576769855360278,53.092150347617206
Corrugated Cardboard,24.45653992026058,24.390805014135026,7.962018066331198,89.68564642834258,0.7078531712436114,45.077416679749106
Corrugated Cardboard,24.156835377119414,33.135168435693615,8.072474139500667,86.99990927373713,0.7039497804487456,46.04577352839072
Corrugated Cardboard,25.005851933358876,30.533725174234963,7.357598977150042,87.88938489528665,0.6003224341649505,43.94881604686673
Corrugated Cardboard,27.54485676563319,30.65221755818101,8.512942353581842,90.03758142,0.695065964,47.14664988549503
Corrugated Cardboard,25.02684097077692,29.96015073312294,7.4273368242254225,92.02766288054524,0.5963815738917259,42.289243415021495
Corrugated Cardboard,27.212923541624143,26.249351922315597,7.746502463,94.11087499511814,0.6283970646828227,44.741561790675114
Corrugated Cardboard,25.502007086300292,30.538242513146525,7.090002472228448,88.60295245860816,0.7454869489062373,41.439649672203295
Corrugated Cardboard,24.363397971791333,28.375137710072437,7.947790866009117,87.66750867,0.6438067351942254,46.06549242636744
Corrugated Cardboard,26.547095230214037,26.84717650143312,7.795795710270258,89.09710947355146,0.6410082219079735,40.71660553508202
Corrugated Cardboard,26.83130760851669,33.55924677155283,7.406676591,88.03650842042573,0.5521261642537116,59.21488550525849
Corrugated Cardboard,24.140199789584226,35.032876326468404,7.2400208029360344,86.04139613534255,0.5382055921336619,40.433277718188776
Corrugated Cardboard,24.464202531683004,27.873665391835505,7.508395044359256,94.63388798589331,0.7101414260261848,50.126201091226704
Corrugated Cardboard,26.047997911168657,30.278229197338657,7.701781585600455,86.18736998097964,0.6326696133089419,38.66239588024729
Corrugated Cardboard,23.012158141649213,33.45873976861443,9.140389425033252,91.57318055266592,0.6995811437065179,43.67241908580249
Corrugated Cardboard,22.324651627824633,31.836514855855754,8.341573593962039,90.28667421552097,0.5781862087705399,50.19593712433793
Corrugated Cardboard,23.028533933145052,27.678658263328025,7.3951360959437435,90.33989185054331,0.5020896289101667,41.305092225217685
Corrugated Cardboard,23.588488875545604,29.218175002998127,7.107575332157614,90.34881996814907,0.7122573285598209,45.73165341051052
Corrugated Cardboard,28.082642289602642,34.00199455763077,8.466641028348713,90.29874337054754,0.6020250349420896,49.124518770761604
Corrugated Cardboard,24.216658780991935,24.35243774559761,8.295202432461776,85.47572548026011,0.5134072894628654,45.001209319177256
Corrugated Cardboard,24.80975024489306,25.76377318105311,8.099294938479884,93.86455864,0.49844925867607953,51.87140999
Corrugated Cardboard,21.87965834974011,36.35197243311286,7.753243742,90.58246798730757,0.42971697847628965,44.664465241065734
Corrugated Cardboard,25.456964355436384,29.741513687701516,7.662151353768576,86.21374192588874,0.701747396,45.16635852898893
Corrugated Cardboard,28.081504753033546,28.42055293561523,7.739123184,93.26237697838465,0.45393225341967924,38.44729785517421
Corrugated Cardboard,27.194969942706326,26.484198212330416,6.908569390818472,97.47410875229237,0.47455641169132146,45.994244750972115
Corrugated Cardboard,25.138170385448543,21.56811505014575,7.839609786099315,91.79365299791644,0.6318878443366974,49.87901169253891
Corrugated Cardboard,24.225017370189132,32.13751332627648,7.586402559151957,84.35813033,0.4832044461886891,37.10460354194476
Corrugated Cardboard,27.01917193578239,25.45627947282433,8.164423304389581,88.93630322371027,0.5907616283894431,52.363479394078375
Corrugated Cardboard,24.123145265569452,31.83480468464905,8.022538010828667,89.39192437746921,0.8069972211947826,37.21675457
Corrugated Cardboard,27.57826367087489,31.969219696469917,7.712285003,96.51727406976644,0.4336700898850317,42.182460050585014
Corrugated Cardboard,22.583035591461847,31.23625039461438,7.332161539287694,91.73225578696528,0.5832207225760602,42.41148870965714
Corrugated Cardboard,25.77729449206662,29.194135128185806,7.346819094164577,100,0.556154954,33.024910967179125
Corrugated Cardboard,23.31580262055722,26.19816993488181,8.49568737,91.28661063836634,0.6358841521611309,43.00187868447888
Corrugated Cardboard,24.441299505886157,28.887206689176995,7.951284089518718,93.34133374145934,0.6302467871254811,47.70060927995268
Corrugated Cardboard,25.999117816498405,32.653327312145215,8.172890024924152,91.43539229071567,0.7069925617073841,41.40875204278319
Corrugated Cardboard,23.288514840096987,26.442235202439434,8.109748738172154,82.58507104,0.6415938686453709,44.41035728969702
Corrugated Cardboard,27.269279399642112,27.984248068605027,7.878009028749496,94.48881333317348,0.7244822082100337,41.32717722494017
Corrugated Cardboard,25.36356246517432,30.883256933052145,8.224192043372689,88.94969736273751,0.715324506,34.795601188443655
Corrugated Cardboard,24.157739530397834,31.34379219831884,8.274334887169607,95.41103612245905,0.7078402853881158,43.45807522334099
